order_item_id,order_id,product_id,quantity,unit_price
1150,454,2,3,343.73
1151,455,41,3,121.92
1152,455,33,3,406.89
1153,455,41,3,439.95
1154,456,36,3,116.66
1155,457,58,4,330.18
1156,457,6,4,262.76
1157,457,44,5,436.99
1158,458,27,2,288.58
1159,458,28,3,455.32
1160,459,29,5,70.23
1161,459,42,2,292.61
1162,459,44,2,431.98
1163,460,45,5,455.23
1164,460,28,2,329.83
1165,460,37,2,162.16
1166,461,12,3,420.56
1167,462,47,1,383.89
1168,462,57,4,480.79
1169,463,29,3,80.22
1170,463,13,1,70.12
1171,463,2,5,310.39
1172,464,39,2,119.3
1173,464,2,3,44.34
1174,465,9,5,423.84
1175,465,31,3,96.07
1176,465,25,4,239.55
1177,465,11,2,117.01
1178,466,49,1,463.09
1179,466,27,2,372.47
1180,466,13,2,37.74
1181,466,60,4,434.23
1182,467,45,3,434.05
1183,467,57,2,216.64
1184,467,50,1,305.93
1185,467,53,4,361.5
1186,468,40,5,298.93
1187,468,34,1,262.72
1188,468,29,4,414.37
1189,468,3,2,261.76
1190,469,48,1,281.06
1191,469,34,1,98.98
1192,469,29,4,442.78
1193,469,50,3,233.37
1194,470,19,5,459.92
1195,470,45,5,452.32
1196,470,30,4,49.77
1197,470,33,1,93.99
1198,471,26,4,165.11
1199,471,2,2,229.57
1200,472,57,4,49.64
1201,472,21,2,360.6
1202,473,6,1,354.58
1203,474,6,5,355.1
1204,474,47,5,307.98
1205,474,11,4,277.42
1206,475,50,2,456.57
1207,476,11,2,93.54
1208,476,46,1,212.69
1209,477,47,4,147.95
1210,477,12,1,449.78
1211,477,13,1,313.17
1212,478,1,4,251.33
1213,478,32,5,404.69
1214,478,39,4,122.75
1215,479,30,4,223.73
1216,479,39,5,8.25
1217,479,57,5,142.67
1218,479,41,5,410.96
1219,480,4,2,78.39
1220,480,42,3,23.18
1221,481,43,5,419.82
1222,482,22,1,29.27
1223,482,27,2,84.86
1224,482,19,5,332.16
1225,483,30,5,183.29
1226,483,3,1,385.41
1227,484,24,4,411.03
1228,484,49,4,422.44
1229,484,5,3,238.05
1230,485,45,3,167.96
1231,486,34,2,349.44
1232,486,40,1,59.1
1233,486,47,5,493.66
1234,486,31,5,467.28
1235,487,28,5,424.66
1236,487,17,5,289.7
1237,487,40,3,463.92
1238,488,34,4,248.79
1239,488,12,5,120.2
1240,488,19,2,5.78
1241,488,2,4,314.6
1242,489,48,2,400.78
1243,490,27,1,170.23
1244,490,36,2,10.59
1245,490,13,3,130.94
1246,490,5,3,153.64
1247,491,50,1,61.35
1248,491,22,3,201.04
1249,491,37,5,480.26
1250,492,13,3,417.74
1251,492,60,4,458.5
1252,493,42,2,243.34
1253,494,58,5,448.48
1254,494,30,4,464.26
1255,494,4,5,153.18
1256,494,47,3,279.81
1257,495,14,5,344.32
1258,496,5,2,143.83
1259,496,2,3,491.89
1260,496,41,5,421.99
1261,497,12,5,62.84
1262,497,51,3,354.11
1263,497,21,1,139.39
1264,497,6,4,439.14
1265,498,29,3,111.99
1266,498,20,2,60.55
1267,498,51,1,390.01
1268,499,29,5,17.34
1269,500,58,5,81.27
1270,500,22,4,367.56
1271,500,34,3,388.89
1272,500,10,1,411.96
1273,501,14,1,232.39
1274,501,46,5,62.34
1275,502,60,1,345.09
1276,502,39,1,169.98
1277,502,57,1,56.04
1278,503,2,5,380.45
1279,503,41,2,163.84
1280,503,13,3,141.94
1281,504,50,4,337.21
1282,504,18,2,82.96
1283,504,8,1,479.36
1284,505,14,5,178.41
1285,506,18,2,471.92
1286,506,52,3,289.17
1287,506,11,1,159.13
1288,507,35,4,30.11
1289,507,2,4,452.13
1290,507,4,1,194.88
1291,508,28,4,93.6
1292,509,40,3,159.66
1293,509,53,2,357.88
1294,509,43,5,43.88
1295,509,60,4,286.06
1296,510,53,4,53.15
1297,511,44,4,237.92
1298,511,15,2,431.24
1299,511,40,3,456.87
1300,512,12,3,395.45
1301,512,57,3,229.38
1302,512,2,1,240.29
1303,512,23,4,233.31
1304,513,19,3,304.2
1305,513,9,5,55.95
1306,514,21,5,326.48
1307,515,35,4,203.4
1308,515,27,2,312.33
1309,515,36,2,487.08
1310,516,5,3,108.08
1311,516,45,5,218.42
1312,516,28,5,394.73
1313,516,35,2,90.68
1314,517,48,5,419.19
1315,518,38,5,234.14
1316,519,53,4,92.21
1317,520,5,5,58.83
1318,520,53,5,386.81
1319,520,25,3,249.68
1320,520,43,1,49.81
1321,521,57,5,452.11
1322,521,41,1,379.75
1323,522,29,5,149.29
1324,522,40,-5,226.34
1325,523,44,3,153.37
1326,523,51,3,459.66
1327,524,46,3,495.19
1328,524,38,1,307.69
1329,524,33,4,424.58
1330,524,55,3,35.89
1331,525,1,5,411.27
1332,526,8,3,433.51
1333,526,16,4,352.6
1334,526,26,3,357.33
1335,527,25,4,274.83
1336,527,43,2,240.06
1337,527,13,5,195.37
1338,527,60,3,420.78
1339,528,19,2,71.47
1340,528,5,1,76.28
1341,529,43,4,487.61
1342,529,9,1,72.92
1343,529,52,4,430.78
1344,529,58,5,465.5
1345,530,30,5,214.94
1346,530,53,4,195.43
1347,531,12,4,304.26
1348,531,37,4,424.17
1349,532,46,5,138.28
1350,532,60,5,290.29
1351,533,3,5,244.22
1352,534,8,5,243.36
1353,534,45,1,75.33
1354,534,47,5,491.87
1355,535,30,5,43.73
1356,535,57,5,48.78
1357,535,31,1,343.62
1358,536,40,1,452.27
1359,536,35,1,237.09
1360,536,33,4,289.11
1361,537,27,3,480.49
1362,537,52,3,148.16
1363,537,3,5,375.97
1364,538,4,4,291.18
1365,538,37,1,329.88
1366,538,19,5,18.51
1367,539,6,2,255.27
1368,539,55,3,129.77
1369,539,40,3,141.23
1370,539,17,1,372.01
1371,540,59,5,370.79
1372,540,43,4,188.03
1373,541,17,2,245.03
1374,541,52,5,431.7
1375,542,6,2,299.79
1376,542,53,2,419.62
1377,542,49,4,386.33
1378,543,43,4,364.37
1379,543,11,2,290.99
1380,544,4,3,378.96
1381,544,8,1,87.96
1382,544,26,4,154.18
1383,545,25,4,239.92
1384,545,10,5,435.79
1385,546,19,4,194.09
1386,547,34,1,53.2
1387,547,35,3,478.31
1388,547,28,5,459.43
1389,548,22,3,137.21
1390,548,7,3,328.9
1391,548,26,4,387.71
1392,549,47,5,386.4
1393,549,34,3,340.47
1394,550,21,5,10.24
1395,550,1,1,10.92
1396,551,34,1,344.32
1397,552,15,3,129.69
1398,552,3,1,311.6
1399,552,4,5,330.02
1400,553,39,1,355.5
1401,553,8,1,428.94
1402,554,25,5,402.58
1403,554,12,1,349.35
1404,555,19,4,331.94
1405,555,5,4,461.73
1406,555,18,4,347.65
1407,556,17,2,391.46
1408,556,18,1,194.49
1409,556,22,1,132.83
1410,557,12,4,39.35
1411,557,60,2,307.1
1412,557,12,4,58.67
1413,558,14,5,323.45
1414,558,59,4,359.12
1415,558,7,1,41.1
1416,558,37,3,389.73
1417,559,58,4,78.68
1418,560,60,1,333.98
1419,561,10,3,452.79
1420,561,37,1,260.11
1421,561,50,4,241.68
1422,562,55,1,272.36
1423,562,1,4,477.31
1424,562,53,4,65.0
1425,562,35,3,170.05
1426,563,26,1,317.97
1427,563,42,1,185.85
1428,563,55,3,44.83
1429,564,49,3,325.66
1430,564,12,5,24.47
1431,564,25,2,152.94
1432,564,25,1,317.16
1433,565,32,1,443.18
1434,565,29,2,74.27
1435,565,13,1,361.27
1436,566,32,4,36.18
1437,566,35,3,252.34
1438,567,2,1,172.95
1439,567,22,1,205.73
1440,567,14,5,231.89
1441,567,44,5,78.73
1442,568,60,1,23.25
1443,568,10,4,328.65
1444,569,59,5,27.67
1445,569,45,2,12.11
1446,569,41,1,452.81
1447,569,53,1,230.81
1448,570,54,5,36.66
1449,570,53,1,61.52
1450,571,5,2,215.97
1451,571,52,4,165.5
1452,572,21,2,383.29
1453,572,38,2,171.07
1454,573,18,2,379.99
1455,574,45,3,278.94
1456,574,29,2,463.21
1457,575,9,1,396.57
1458,576,50,2,12.74
1459,576,32,1,8.14
1460,576,12,1,354.84
1461,576,38,3,211.03
1462,577,45,2,107.05
1463,577,41,3,263.93
1464,577,27,2,469.35
1465,577,40,1,300.15
1466,578,40,1,315.46
1467,578,51,3,177.19
1468,578,1,5,121.64
1469,578,8,5,488.51
1470,579,56,5,256.23
1471,579,30,2,141.83
1472,579,13,1,399.32
1473,580,32,2,84.08
1474,580,60,1,31.74
1475,580,24,3,108.75
1476,580,17,3,310.33
1477,581,3,1,371.51
1478,581,60,5,92.06
1479,581,51,1,245.11
1480,581,8,1,448.06
1481,582,38,5,166.36
1482,582,13,3,118.88
1483,582,8,3,117.75
1484,582,16,4,435.59
1485,583,58,2,41.4
1486,583,38,4,31.9
1487,583,28,2,112.0
1488,583,40,4,93.14
1489,584,9,4,361.31
1490,584,41,3,487.9
1491,584,13,3,67.97
1492,585,18,2,60.0
1493,586,30,4,89.74
1494,586,22,2,443.77
1495,586,39,2,395.83
1496,586,41,5,453.26
1497,587,6,4,429.2
1498,587,32,2,297.83
1499,588,18,1,366.36
1500,588,48,2,127.68
1501,588,28,5,115.09
1502,588,60,5,473.39
1503,589,27,1,24.83
1504,590,47,5,21.64
1505,590,34,4,242.24
1506,590,52,1,228.96
1507,590,16,1,281.45
1508,591,45,4,475.22
1509,592,23,3,123.34
1510,592,6,1,242.49
1511,593,11,4,429.67
1512,593,48,5,17.08
1513,593,30,4,387.06
1514,594,12,3,315.27
1515,594,46,1,430.89
1516,594,5,4,447.25
1517,594,22,5,21.19
1518,595,49,3,350.54
1519,595,40,5,289.74
1520,595,14,1,312.13
1521,595,22,1,259.79
1522,596,57,1,59.93
1523,596,24,4,311.47
1524,596,24,3,91.76
1525,597,36,2,73.51
1526,598,16,5,61.21
1527,598,31,5,436.21
1528,598,45,2,377.82
1529,599,21,3,449.48
1530,599,33,4,142.19
1531,600,24,3,228.94
1532,601,31,5,340.76
1533,602,29,5,187.23
1534,602,44,1,98.24
1535,602,57,4,48.22
1536,603,58,2,147.74
1537,603,5,1,86.56
1538,603,8,2,250.68
1539,603,56,2,262.74
1540,604,19,4,484.94
1541,605,31,3,212.96
1542,605,48,1,149.3
1543,606,2,2,418.3
1544,607,27,5,174.68
1545,607,42,3,245.64
1546,607,43,5,421.74
1547,608,30,3,285.79
1548,608,58,3,90.01
1549,608,17,2,244.7
1550,608,19,1,78.43
1551,609,30,2,311.22
1552,609,11,5,146.2
1553,609,12,2,84.82
1554,610,3,3,289.39
1555,611,17,3,96.33
1556,611,36,1,334.45
1557,611,23,2,189.59
1558,611,35,2,269.15
1559,612,59,1,205.26
1560,613,50,2,474.16
1561,613,60,3,82.25
1562,613,48,5,487.92
1563,613,22,3,239.59
1564,614,49,5,335.11
1565,614,52,5,365.63
1566,614,60,4,172.65
1567,615,47,4,450.59
1568,616,44,5,62.85
1569,616,2,4,310.67
1570,617,29,3,50.78
1571,617,4,5,322.45
1572,618,51,3,101.88
1573,618,6,5,425.48
1574,619,33,4,101.25
1575,620,39,5,258.22
1576,620,4,3,201.79
1577,620,46,4,187.97
1578,621,1,3,175.74
1579,621,20,4,437.78
1580,621,6,2,365.29
1581,622,48,4,402.82
1582,622,19,2,403.81
1583,622,58,4,365.66
1584,622,27,2,418.58
1585,623,10,2,155.1
1586,624,5,5,379.28
1587,624,6,1,207.68
1588,624,59,3,210.18
1589,625,46,5,378.85
1590,625,9,2,97.07
1591,625,25,3,279.16
1592,625,3,3,418.12
1593,626,32,5,371.23
1594,626,15,1,396.65
1595,626,10,3,153.58
1596,627,8,3,211.49
1597,627,32,2,19.08
1598,627,49,3,249.06
1599,627,5,5,374.05
1600,628,37,4,434.83
1601,628,41,4,487.26
1602,628,53,1,189.74
1603,628,47,5,13.68
1604,629,11,5,33.96
1605,629,21,4,439.77
1606,629,9,3,85.84
1607,630,24,4,319.94
1608,630,23,1,148.48
1609,630,34,1,259.36
1610,631,49,1,301.39
1611,631,11,5,164.69
1612,632,53,3,139.37
1613,632,45,3,52.44
1614,632,38,3,412.54
1615,633,9,5,144.3
1616,634,27,3,460.85
1617,634,11,1,112.85
1618,634,33,2,416.63
1619,634,51,5,308.65
1620,635,27,4,458.44
1621,636,53,2,462.09
1622,637,23,3,347.07
1623,637,9,4,445.41
1624,637,39,5,382.98
1625,637,22,2,356.4
1626,638,48,1,115.07
1627,639,45,2,157.18
1628,639,14,2,490.65
1629,640,45,1,43.48
1630,640,50,4,379.88
1631,640,3,2,58.37
1632,640,51,5,298.62
1633,641,8,3,26.42
1634,641,20,1,378.5
1635,641,51,1,460.45
1636,641,14,5,451.08
1637,642,43,3,19.48
1638,642,10,3,474.65
1639,643,23,2,428.29
1640,643,50,5,124.7
1641,643,37,1,54.06
1642,644,34,2,359.33
1643,645,11,5,7.14
1644,645,47,1,462.49
1645,645,59,5,426.39
1646,646,24,5,96.64
1647,646,44,1,94.52
1648,646,23,4,214.93
1649,646,33,2,206.75
1650,647,8,4,59.61
1651,647,9,4,382.33
1652,647,46,3,280.78
1653,648,6,3,249.39
1654,649,19,4,302.19
1655,649,20,4,116.81
1656,649,27,3,492.56
1657,649,28,2,429.1
1658,650,44,3,93.75
1659,650,44,4,337.69
1660,650,26,4,263.72
1661,650,44,1,64.01
1662,651,26,5,488.9
1663,651,48,2,37.03
1664,651,13,3,104.13
1665,651,55,4,65.77
1666,652,47,4,142.87
1667,652,46,5,
1668,652,49,4,181.27
1669,652,43,5,475.32
1670,653,33,3,77.95
1671,653,30,1,65.48
1672,653,32,4,119.26
1673,653,9,1,54.3
1674,654,54,1,251.58
1675,655,12,4,304.27
1676,656,10,3,312.87
1677,656,7,1,332.23
1678,656,34,4,397.4
1679,657,19,4,247.67
1680,657,17,5,175.09
1681,658,49,1,495.4
1682,659,25,4,160.71
1683,660,29,4,22.81
1684,660,12,5,331.41
1685,660,50,3,442.93
1686,660,11,4,218.19
1687,661,46,4,246.29
1688,661,8,5,339.14
1689,661,43,5,344.26
1690,662,31,5,427.9
1691,662,33,1,198.74
1692,662,32,5,485.58
1693,662,40,3,384.4
1694,663,21,1,18.93
1695,663,3,2,419.28
1696,663,23,5,18.32
1697,664,25,1,216.93
1698,664,23,4,178.88
1699,664,43,2,127.57
1700,665,38,1,455.64
1701,665,5,3,61.66
1702,665,11,1,271.52
1703,666,30,4,286.18
1704,667,18,1,349.5
1705,667,38,1,492.95
1706,667,25,5,198.2
1707,667,37,1,405.12
1708,668,45,2,171.3
1709,669,11,5,153.26
1710,669,28,2,250.99
1711,669,55,1,420.99
1712,670,19,3,28.53
1713,670,37,4,403.28
1714,671,46,5,51.89
1715,672,18,1,285.38
1716,672,34,4,216.42
1717,672,23,1,327.51
1718,673,33,3,219.29
1719,673,35,3,104.04
1720,673,26,3,314.36
1721,674,43,5,94.4
1722,674,2,5,432.04
1723,674,37,4,110.41
1724,674,53,4,137.63
1725,675,60,5,364.67
1726,675,4,5,104.32
1727,675,30,2,123.99
1728,675,48,3,422.84
1729,676,21,1,318.79
1730,676,55,4,137.13
1731,676,19,2,131.94
1732,676,39,2,205.9
1733,677,10,2,18.71
1734,678,30,4,282.11
1735,678,28,4,325.23
1736,678,3,2,83.88
1737,679,2,3,395.89
1738,679,18,5,92.11
1739,680,47,4,392.21
1740,681,56,1,160.38
1741,682,56,1,450.78
1742,682,27,3,337.48
1743,682,57,1,201.46
1744,683,16,1,287.63
1745,683,33,1,263.37
1746,684,32,1,122.85
1747,684,8,3,168.0
1748,684,38,4,403.89
1749,685,60,4,112.91
1750,685,7,-2,110.98
1751,686,29,4,130.88
1752,686,38,1,247.73
1753,686,24,1,161.66
1754,687,31,2,481.84
1755,687,57,2,184.68
1756,687,46,3,411.58
1757,687,2,5,22.23
1758,688,45,2,130.23
1759,689,20,3,452.06
1760,689,44,1,269.78
1761,689,16,4,197.29
1762,689,59,4,464.12
1763,690,20,1,468.48
1764,690,49,2,152.22
1765,690,56,2,458.37
1766,691,57,4,395.71
1767,691,18,1,412.48
1768,691,32,4,369.79
1769,692,46,4,439.0
1770,692,53,1,413.08
1771,692,45,3,255.64
1772,693,27,5,
1773,693,36,3,229.36
1774,693,2,1,322.48
1775,694,41,4,396.55
1776,694,9,1,203.33
1777,695,21,5,45.7
1778,695,11,2,260.6
1779,695,50,2,424.25
1780,696,51,3,228.49
1781,696,56,2,134.04
1782,696,44,5,414.25
1783,696,52,3,103.34
1784,697,24,2,199.78
1785,697,25,5,116.12
1786,697,2,5,325.32
1787,697,41,2,453.89
1788,698,13,3,352.12
1789,698,11,1,203.51
1790,698,28,5,133.78
1791,698,6,3,89.21
1792,699,1,5,220.4
1793,700,53,4,63.66
1794,700,46,2,99.32
1795,700,56,3,147.54
1796,700,32,4,69.45
1797,701,39,2,497.63
1798,701,19,2,212.07
1799,702,51,2,19.24
1800,702,17,2,310.75
1801,702,59,2,187.97
1802,702,44,4,47.44
1803,703,9,3,487.33
1804,703,26,2,358.1
1805,703,46,4,369.37
1806,703,17,1,52.16
1807,704,4,3,465.88
1808,705,59,3,498.39
1809,705,43,5,356.24
1810,705,52,1,7.65
1811,705,33,5,193.56
1812,706,43,3,70.46
1813,706,58,5,25.36
1814,706,12,3,89.08
1815,706,32,3,439.56
1816,707,6,3,356.58
1817,707,28,2,133.9
1818,708,3,2,252.11
1819,708,54,3,375.17
1820,708,60,4,145.05
1821,709,40,3,260.9
1822,709,28,2,161.19
1823,709,32,2,280.06
1824,710,4,2,78.57
1825,710,15,2,22.75
1826,710,17,2,354.45
1827,710,28,1,497.62
1828,711,3,4,181.48
1829,711,46,5,245.17
1830,711,32,1,423.69
1831,711,56,2,66.21
1832,712,14,3,94.42
1833,713,48,5,412.17
1834,713,37,5,110.14
1835,714,34,5,94.38
1836,715,16,4,340.07
1837,716,2,3,342.25
1838,716,44,1,200.11
1839,716,38,1,419.3
1840,717,2,1,232.82
1841,717,46,4,229.76
1842,718,39,1,168.07
1843,718,3,5,475.69
1844,718,21,5,69.01
1845,719,52,3,164.97
1846,720,48,1,275.84
1847,721,6,4,131.31
1848,721,16,4,49.15
1849,721,55,2,85.66
1850,721,50,4,146.04
1851,722,8,3,247.97
1852,722,28,3,452.35
1853,723,23,1,416.87
1854,723,33,2,247.36
1855,724,31,3,283.71
1856,724,28,1,379.46
1857,724,52,3,308.86
1858,724,28,4,51.01
1859,725,30,2,325.57
1860,725,46,-2,465.68
1861,725,34,5,46.57
1862,726,28,1,454.07
1863,726,31,3,78.56
1864,726,9,3,421.56
1865,726,34,4,151.26
1866,727,36,1,459.06
1867,728,33,4,209.44
1868,729,43,5,407.35
1869,729,23,3,294.86
1870,729,50,5,13.05
1871,729,48,4,93.88
1872,730,54,4,27.4
1873,730,27,3,160.4
1874,731,49,4,313.79
1875,731,17,3,483.53
1876,731,56,2,109.48
1877,731,6,5,133.36
1878,732,28,5,13.87
1879,733,8,1,90.01
1880,733,31,4,347.44
1881,733,56,5,364.33
1882,733,20,5,407.5
1883,734,45,4,403.3
1884,734,6,2,71.88
1885,734,13,1,408.9
1886,735,55,1,108.57
1887,735,42,2,326.62
1888,736,54,5,99.5
1889,736,20,4,78.34
1890,736,28,1,62.65
1891,736,58,2,370.7
1892,737,32,4,14.72
1893,737,29,5,125.1
1894,737,19,5,415.58
1895,737,26,1,170.26
1896,738,41,4,489.85
1897,739,48,5,299.94
1898,739,36,3,23.32
1899,739,26,4,259.11
1900,739,47,5,467.96
1901,740,15,1,266.51
1902,740,28,5,161.35
1903,740,5,3,446.97
1904,740,27,4,62.89
1905,741,29,4,15.3
1906,741,19,2,237.27
1907,741,29,2,256.28
1908,742,59,5,427.46
1909,742,46,4,69.92
1910,742,19,4,480.1
1911,743,51,4,400.88
1912,743,55,2,
1913,743,19,1,335.19
1914,744,12,2,82.38
1915,744,32,1,397.77
1916,745,20,2,108.67
1917,745,4,1,182.6
1918,745,17,3,340.08
1919,745,12,5,20.83
1920,746,22,4,61.41
1921,747,8,5,115.93
1922,747,17,3,393.52
1923,748,50,5,137.41
1924,749,55,5,304.12
1925,749,7,1,463.68
1926,750,52,4,481.51
1927,750,49,1,487.46
1928,750,51,5,306.78
1929,750,55,1,412.69
1930,751,33,1,87.69
1931,752,56,2,455.94
1932,753,47,3,355.54
1933,753,49,5,251.7
1934,754,10,3,170.63
1935,755,8,2,222.36
1936,755,27,1,126.43
1937,756,22,3,254.99
1938,756,6,3,189.36
1939,756,49,4,183.52
1940,756,43,2,80.05
1941,757,51,2,73.31
1942,757,28,4,459.42
1943,757,58,4,476.16
1944,757,34,3,472.15
1945,758,10,1,360.22
1946,758,34,1,46.97
1947,758,21,4,491.06
1948,758,11,4,35.43
1949,759,43,2,451.74
1950,760,41,5,486.47
1951,761,26,5,437.41
1952,761,47,3,455.07
1953,761,1,3,450.6
1954,761,40,2,351.65
1955,762,42,2,444.35
1956,762,40,5,327.76
1957,762,45,3,444.4
1958,762,51,4,388.82
1959,763,6,1,271.03
1960,763,25,2,262.63
1961,763,35,3,110.8
1962,764,34,3,379.74
1963,764,11,1,18.81
1964,764,51,5,298.29
1965,765,54,3,364.62
1966,765,33,1,367.33
1967,766,17,5,180.46
1968,766,4,1,227.12
1969,766,37,1,229.31
1970,767,52,5,284.97
1971,767,58,5,423.03
1972,768,23,3,145.85
1973,768,51,5,337.85
1974,769,34,2,57.09
1975,769,34,5,100.31
1976,769,50,3,229.88
1977,769,10,4,415.08
1978,770,6,1,215.32
1979,771,31,2,225.85
1980,771,24,5,204.36
1981,772,56,3,294.23
1982,772,41,4,498.27
1983,772,45,4,367.2
1984,772,27,2,76.45
1985,773,32,4,69.05
1986,773,46,5,432.32
1987,774,45,2,230.44
1988,775,48,2,472.31
1989,776,59,1,302.79
1990,776,27,1,64.83
1991,776,37,3,24.94
1992,777,8,3,155.94
1993,777,24,3,150.52
1994,778,51,2,75.36
1995,779,4,3,445.08
1996,779,14,2,410.47
1997,779,32,1,65.55
1998,779,23,1,435.86
1999,780,31,5,158.3
2000,780,29,3,391.77
2001,780,31,5,70.74
2002,780,9,5,320.05
2003,781,43,4,78.75
2004,781,47,3,49.21
2005,781,40,5,207.77
2006,781,15,4,172.8
2007,782,43,4,369.28
2008,783,56,2,355.07
2009,784,36,1,323.74
2010,784,6,2,477.81
2011,784,35,5,380.02
2012,785,49,4,253.81
2013,785,2,1,330.84
2014,786,2,3,394.44
2015,786,16,5,224.89
2016,787,26,5,27.27
2017,787,56,1,173.28
2018,787,12,4,16.91
2019,788,25,3,50.06
2020,788,7,5,88.24
2021,788,10,2,131.5
2022,789,10,3,476.32
2023,790,4,5,480.76
2024,790,12,1,358.08
2025,791,25,1,163.42
2026,791,27,3,132.68
2027,791,53,1,30.68
2028,792,49,5,295.08
2029,792,32,5,377.43
2030,793,8,3,35.01
2031,793,30,5,206.5
2032,793,31,1,206.71
2033,793,15,1,138.23
2034,794,16,5,327.52
2035,795,20,5,206.34
2036,795,6,5,105.71
2037,796,24,5,492.73
2038,796,51,2,271.08
2039,797,59,5,228.61
2040,797,1,4,480.75
2041,797,40,3,328.26
2042,797,11,1,34.79
2043,798,18,5,129.19
2044,798,44,4,499.62
2045,798,54,2,294.65
2046,798,33,3,27.51
2047,799,20,1,200.68
2048,800,54,2,363.91
2049,62,57,4,109.37
2050,62,33,3,442.55
2051,62,22,3,489.92
2052,162,18,2,332.83
2053,162,21,3,109.26
2054,162,39,3,12.86
2055,162,45,2,324.99
2056,451,39,4,7.12
2057,426,44,2,209.52
2058,496,49,4,271.38
2059,496,51,1,271.63
2060,496,58,4,337.76
2061,496,23,4,414.6
2062,476,25,2,420.38
2063,476,52,1,66.76
2064,476,24,2,225.07
2065,209,48,1,380.42
2066,209,44,3,99.8
2067,349,52,2,120.96
2068,349,32,3,23.21
2069,349,32,5,108.5
2070,622,53,4,59.92
2071,622,18,5,252.66
2072,148,36,2,331.62
2073,148,37,5,284.74
